"tipo_de_establecimiento_de_salud","denominacion","disposicion","calle","provincia_id","provincia_nombre","vencimiento_del_certificado"
"ESTABLECIMIENTO","CLINICA PRIVADA NEUROPSIQUIATRICA INSTITUTO DE PSICOPATOLOGIA DEL SUR","1194/2015","DARRAGUEIRA  425",99,"NO IDENTIFICADA","18/09/2020"
"ESTABLECIMIENTO","CENTRO DE DIALISIS","1575/2014","BUENOS AIRES  550",99,"NO IDENTIFICADA","30/12/2019"
"ESTABLECIMIENTO","HOSPITAL DE DIA ARTIFICIO","171/2015","50 379",99,"NO IDENTIFICADA","24/02/2020"
"ESTABLECIMIENTO","QUIROFANO MAYOR AMBULATORIO","1261/2015","23 690",99,"NO IDENTIFICADA","16/10/2020"
"ESTABLECIMIENTO","ASOCIACION DE PADRES Y AMIGOS DEL DIAGNOSTICO, REHABILITACION Y ORIENTACION CEREBRAL- APADRO","1185/2016","ELPIDIO GONZALEZ 302",99,"NO IDENTIFICADA","20/07/2019"
"ESTABLECIMIENTO","COMUNIDAD TERAPEUTICA FUNDACION AYLEN","571/2016","LAPRIDA  1340",99,"NO IDENTIFICADA","03/05/2021"
"ESTABLECIMIENTO","DOS CONSULTORIOS","1054/2015","SARMIENTO  3150",99,"NO IDENTIFICADA","10/03/2020"
"ESTABLECIMIENTO","CENTRO MEDCO GRUPO OROÑO (ZONA CENTRO II)","853/2016","BV. OROÑO  740",99,"NO IDENTIFICADA","28/04/2020"
"ESTABLECIMIENTO","CENTRO DE IMAGENES DEL PARANA","186/2016","LAVALLE  45",99,"NO IDENTIFICADA","11/02/2021"
"ESTABLECIMIENTO","LABORATORIO VINIEGRA ZANUSO","185/2016","RIVADAVIA  18441",99,"NO IDENTIFICADA","11/02/2021"
"ESTABLECIMIENTO","HOSPITAL DE DIA DE PSIQUIATRIA DE AZUL","618/2016","AV PERON  552",99,"NO IDENTIFICADA","09/05/2021"
"ESTABLECIMIENTO","LABORATORIO DE ANALISIS CLINICOS Y BACTERIOLOGICOS","188/2017","AV SANTA FE 1069",99,"NO IDENTIFICADA","20/02/2022"
"ESTABLECIMIENTO","INSTITUTO RADIOLOGICO MAR DEL PLATA","1362/2015","CATAMARCA  1542",99,"NO IDENTIFICADA","29/10/2020"
"ESTABLECIMIENTO","GABINETES DE PSICOLOGIA","1901/2017","Oliden 3321",99,"NO IDENTIFICADA","08/11/2022"
"ESTABLECIMIENTO","CLINICA CENTRO MEDICO","627/2016","BOULEVARD 17 618",99,"NO IDENTIFICADA","11/05/2021"
"ESTABLECIMIENTO","ANANKE COMUNIDAD TERAPEUTICA","1627/2017","CAMINO REAL ZAPIOLA KM 4,5",99,"NO IDENTIFICADA","09/10/2022"
"ESTABLECIMIENTO","ALAS","273/2015","ESTANISLAO LOPEZ  1077",99,"NO IDENTIFICADA","25/02/2019"
"ESTABLECIMIENTO","CLINICA BELLA VISTA","482/2016","CATAMARCA  751",99,"NO IDENTIFICADA","13/04/2021"
"ESTABLECIMIENTO","RESIDENCIA GERIATRICA HARMMONY","209/2015","TERRERO  1740",99,"NO IDENTIFICADA","26/02/2020"
"ESTABLECIMIENTO","UN ESPACIO SRL","803/2014","ANDONAEGUI 3021",99,"NO IDENTIFICADA","05/08/2019"
"ESTABLECIMIENTO","HOSPITAL BRITANICO DE BUENOS AIRES","538/2016","PERDRIEL  74",99,"NO IDENTIFICADA","22/04/2021"
"ESTABLECIMIENTO","FRESENIUES MEDICAL CARE ARGENTINA SA","594/2015","SILVEYRA  1844",99,"NO IDENTIFICADA","26/05/2020"
"ESTABLECIMIENTO","VESTA HOME CARE","814/2016","SAN MARTIN  2126",99,"NO IDENTIFICADA","24/06/2021"
"ESTABLECIMIENTO","CENTRO MEDICO O.S.P.I.P. “DR. RAMÓN CARRILLO”","1412/2018","San Martín 698",99,"NO IDENTIFICADA","14/02/2022"
"ESTABLECIMIENTO","CIRCULO MEDICO DE ESTEBAN ECHEVERRIA","267/2017","ROBERTSON 75",99,"NO IDENTIFICADA","04/03/2022"
"ESTABLECIMIENTO","CLINICA SAN MARTIN","1889/2017","San Martin 465",99,"NO IDENTIFICADA","08/11/2022"
"ESTABLECIMIENTO","SIEMPRE","26/2018","LAVALLE 362",99,"NO IDENTIFICADA","09/01/2019"
"ESTABLECIMIENTO","ICO INSTITUTO DE CIRUGIA OCULAR","1353/2016","SAN MARTIN 44",99,"NO IDENTIFICADA","04/08/2020"
"ESTABLECIMIENTO","CLINICA PRIVADA SANATORIO SAN PABLO","500/2016","ALVEAR  1444",99,"NO IDENTIFICADA","20/04/2021"
"ESTABLECIMIENTO","SANATORIO DE LA TRINIDAD SAN ISIDRO","238/2016","FONDO DE LA LEGUA  851",99,"NO IDENTIFICADA","23/02/2021"
"ESTABLECIMIENTO","COMUNIDAD TERAPEUTICA RECONOCERSE","104/2014","FRANCIA 1900",99,"NO IDENTIFICADA","26/02/2019"
"ESTABLECIMIENTO","TRES GABINETES DE KINESIOLOGIA","1374/2013","TRIUNVIRATO  3606",99,"NO IDENTIFICADA","23/10/2018"
"ESTABLECIMIENTO","CSI COMPAÑIA DE SERVICIOS INSTITUCIONALES SA","211/2016","PASO DE LA PATRIA  169",99,"NO IDENTIFICADA","18/02/2021"
"ESTABLECIMIENTO","PREGNA","1762/2017","JUNCAL  3490",99,"NO IDENTIFICADA","26/10/2022"
"ESTABLECIMIENTO","CLINICA RIO DE SALUD MENTAL","539/2017","PELLEGRINI 760",99,"NO IDENTIFICADA","12/01/2022"
"ESTABLECIMIENTO","CLINICA PRIVADA DE SALUD MENTAL SANTA ELENA DE LA PAZ","1573/2015","JOSE MARIA PEREZ",99,"NO IDENTIFICADA","17/12/2020"
"ESTABLECIMIENTO","CLINICA PSIQUIATRICA SAN GABRIEL","1174/2016","ruta nicolas avellaneda",99,"NO IDENTIFICADA","01/09/2021"
"ESTABLECIMIENTO","TESAI","479/2016","25 DE MAYO  2108",99,"NO IDENTIFICADA","16/02/2019"
"ESTABLECIMIENTO","ESTABLECIMIENTO GERIATRICO","14/2016","SAN NICOLAS  84",99,"NO IDENTIFICADA","07/01/2021"
"ESTABLECIMIENTO","SERVICIO DE INTERNACION DOMICILIARIA ATENDER SALUD","968/2016","25 de mayo  668",99,"NO IDENTIFICADA","30/12/2019"
"ESTABLECIMIENTO","SERVICIO DE INTERNACION DOMICILIARIA","1067/2015","TUCUMAN  1980",99,"NO IDENTIFICADA","25/08/2020"
"ESTABLECIMIENTO","TRES CONSULTORIOS ODONTOLOGICOS","257/2014","CIUDAD DE LA PAZ  1808",99,"NO IDENTIFICADA","14/04/2019"
"ESTABLECIMIENTO","KYREMED SRL","262/2014","CALLE 54 1078",99,"NO IDENTIFICADA","14/04/2019"
"ESTABLECIMIENTO","CENTRO MEDICO GESTIONAR SALUD","486/2017","CALLAO  66",99,"NO IDENTIFICADA","20/12/2021"
"ESTABLECIMIENTO","CENTRO PRIVADO DE ASISTENCIA RENAL SRL","968/2017","DANTE ALIGHIERI  1257",99,"NO IDENTIFICADA","01/02/2019"
"ESTABLECIMIENTO","CIRCULO MEDICO DE FLORENCIA VARELA","872/2016","ALBERDI 317",99,"NO IDENTIFICADA","06/07/2021"
"ESTABLECIMIENTO","COMUNIDAD TERAPEUTICA SAN ANTONIO","275/2015","HONORIO PUEYRREDON  3634",99,"NO IDENTIFICADA","16/03/2020"
"ESTABLECIMIENTO","CENTRO DE REHABILITACION INFANTIL CERIN SRL","1659/2015","PELLEGRINI  156",99,"NO IDENTIFICADA","27/10/2020"
"ESTABLECIMIENTO","SERVICIO DE NEFROLOGIA DEL HOSPITAL MILITAR CORDOBA","839/2017","Avenida Cruz Roja argentina 1174",99,"NO IDENTIFICADA","13/03/2019"
"ESTABLECIMIENTO","EL BOHIO","1160/2014","CAMINO CENTENARIO 731",99,"NO IDENTIFICADA","02/10/2019"
"ESTABLECIMIENTO","FERTILITY PATAGONIA","570/2016","BELGRANO  100",99,"NO IDENTIFICADA","27/01/2021"
"ESTABLECIMIENTO","NUESTRO ESPACIO","1075/2014","143 ALFONSINA STORNI  121",99,"NO IDENTIFICADA","17/09/2019"
"ESTABLECIMIENTO","CLINICA DE SALUD VISUAL MAR DEL PLATA","64/2016","LARREA 2706",99,"NO IDENTIFICADA","19/01/2021"
"ESTABLECIMIENTO","INSTITUTO DE FERTILIDAD ASISTIDA DR JULIO COLABIANCHI","559/2016","AV OROÑO  1520",99,"NO IDENTIFICADA","08/03/2021"
"ESTABLECIMIENTO","ERITROFERON MEDICINA AMBULATORIA INTEGRAL","1379/2014","RIVADAVIA  2431",99,"NO IDENTIFICADA","26/11/2019"
"ESTABLECIMIENTO","“CELIN”","786/2017","Moreno  606",99,"NO IDENTIFICADA","22/05/2022"
"ESTABLECIMIENTO","CLINICA DE OJOS TANDIL SA","1010/2014","AV SANTA MARINA  744",99,"NO IDENTIFICADA","09/09/2019"
"ESTABLECIMIENTO","TRES CONSULTORIOS MEDICOS","1346/2015","MARCELO T DE ALVEAR  2430",99,"NO IDENTIFICADA","29/10/2020"
"ESTABLECIMIENTO","LABORATORIO DE ESTUDIO EN REPRODUCCION","95/2015","CORODBA 2077",99,"NO IDENTIFICADA","06/02/2020"
"ESTABLECIMIENTO","CENTRO MEDICO INTEGRAL NIÑOS Y ADOLESCENTES ALAS","449/2015","SAN MARTIN  932",99,"NO IDENTIFICADA","16/12/2019"
"ESTABLECIMIENTO","CENTRO MEDICO OLIVERA","867/2014","AVENIDA OLIVERA 337",99,"NO IDENTIFICADA","16/08/2019"
"ESTABLECIMIENTO","COMEDICA SA","1571/2016","AV CORONEL DIAZ  1465",99,"NO IDENTIFICADA","28/02/2021"
"ESTABLECIMIENTO","SERVICIO DE INTERNACIÓN DOMICILIARIA","502/2017","Lugones  4239",99,"NO IDENTIFICADA","04/04/2022"
"ESTABLECIMIENTO","LABORATORIO DE ANALISIS CLINICOS Y BACTEREOLOGICOS","952/2015","CALLE 8 548",99,"NO IDENTIFICADA","03/08/2020"
"ESTABLECIMIENTO","CENTRO MEDICO FERNANDEZ SRL","728/2015","9 DE JULIO Y REMEDIOS DE ESCALADA",99,"NO IDENTIFICADA","15/06/2020"
"ESTABLECIMIENTO","ODONTOLOGIA DEL SUD SRL","365/2014","MONTEAGUDO  263",99,"NO IDENTIFICADA","08/05/2019"
"ESTABLECIMIENTO","CLINICA PRIVADA ALCORTA SA","1507/2014","ARISTOBULO DEL VALLE  2629",99,"NO IDENTIFICADA","20/12/2019"
"ESTABLECIMIENTO","CENTRO DE DIÁLISIS SRT ARGENTINA SUCURSAL PRINGLÉS","1553/2018","Pringles 478",99,"NO IDENTIFICADA","22/11/2022"
"ESTABLECIMIENTO","SERVICIO DE HEMODIALISIS","1040/2014","PELLEGRINI  1845",99,"NO IDENTIFICADA","11/09/2019"
"ESTABLECIMIENTO","INSTITUTO NEUROTRAUMATOLOGICO DE ALTA RECUPERACION","495/2016","AV SAN MARTIN  290",99,"NO IDENTIFICADA","07/03/2021"
"ESTABLECIMIENTO","SANATORIO CLINICA PRIVADA FATIMA","881/2015","SPADACHINI  1084",99,"NO IDENTIFICADA","24/07/2020"
"ESTABLECIMIENTO","CENTRO DE FLEBOLOGIA","1077/2016","GUEMES 69",99,"NO IDENTIFICADA","04/07/2021"
"ESTABLECIMIENTO","ARCO CENTRO INTEGRAL DE COLOPROCTOLOGIA","315/2016","PASTEUR  966",99,"NO IDENTIFICADA","18/09/2018"
"ESTABLECIMIENTO","GERIATRICO MI NUEVO HOGAR V","1660/2017","San Martin 647",99,"NO IDENTIFICADA","07/06/2022"
"ESTABLECIMIENTO","CENTRO DE ESPECIALIDADES OFTALMOLOGICAS DR FERNANDO SUAREZ","366/2016","SOBERANIA NACIONAL  284",99,"NO IDENTIFICADA","31/03/2021"
"ESTABLECIMIENTO","BAIRES SANITAS","1279/2015","LIBERTAD  821",99,"NO IDENTIFICADA","23/10/2020"
"ESTABLECIMIENTO","INSTITUTO VITA","1954/2017","Esteban Echeverría 1375",99,"NO IDENTIFICADA","07/11/2019"
"ESTABLECIMIENTO","VACUNATORIO FLORES","51/2016","AV CARABOBO  43",99,"NO IDENTIFICADA","19/01/2021"
"ESTABLECIMIENTO","GERIATRICO DR. CARLOS BACILE","1048/2016","AMILCAR GIRALDEZ 241",99,"NO IDENTIFICADA","02/10/2020"
"ESTABLECIMIENTO","INSTITUTO CRECER","1187/2015","ESPAÑA 144",99,"NO IDENTIFICADA","18/09/2020"
"ESTABLECIMIENTO","CONSULTORIOS MEDICOS","738/2016","BOULEVARD BS AS  1300",99,"NO IDENTIFICADA","09/06/2021"
"ESTABLECIMIENTO","HOGAR GERIATRICO ITUZAINGO","1194/2016","RATTI 596",99,"NO IDENTIFICADA","05/09/2021"
"ESTABLECIMIENTO","CENTRO DE DIALISIS FRESENIUS MEDICAL CARE ARGENTINA SA","792/2015","SAN JUAN  1564",99,"NO IDENTIFICADA","10/04/2019"
"ESTABLECIMIENTO","CENTRO DE DIAGNOSTICO Y TRATAMIENTO DE BAJA Y MEDIANA COMPLEJIDAD","253/2016","COLONIA  3601",99,"NO IDENTIFICADA","28/02/2021"
"ESTABLECIMIENTO","CLINICA PRIVADA MITRE","436/2014","MITRE  164",99,"NO IDENTIFICADA","21/05/2019"
"ESTABLECIMIENTO","CENTRO ODONTOLOGICO","482/2015","AV DIAZ VELEZ  3702",99,"NO IDENTIFICADA","24/04/2020"
"ESTABLECIMIENTO","CENTRO UNIVERSITARIO DE ATENCIÓN PSICOLÓGICA CUAP","112/2017","AV BENJAMIN ARAOZ 800",99,"NO IDENTIFICADA","29/04/2020"
"ESTABLECIMIENTO","CENTRO DE DIALISIS FRESENIUS MEDICAL CARE SUCURSAL FORMOSA","1508/2014","PRINGLES  142",99,"NO IDENTIFICADA","20/12/2019"
"ESTABLECIMIENTO","SERVICIO DE TRASLADOS SANITARIOS TERRESTRES Y EL SERVICIO DE CONSULTAS MEDICAS DOMICILIARIAS","1887/2017","moreno 850",99,"NO IDENTIFICADA","07/07/2019"
"ESTABLECIMIENTO","ENKEL SERVICIOS","467/2017","JOSE E GOMEZ 1273",99,"NO IDENTIFICADA","02/08/2021"
"ESTABLECIMIENTO","INSTITUTO DE OJOS SANTA LUCIA S.R.L.","1089/2016","CORONEL PUCH 473",99,"NO IDENTIFICADA","22/08/2021"
"ESTABLECIMIENTO","CENTRO MEDICO COMFYE SRL","17/2016","LAPRIDA  637",99,"NO IDENTIFICADA","13/11/2019"
"ESTABLECIMIENTO","CENTRO ONCOLOGICO DE ROSARIO","290/2016","BV OROÑO  1085",99,"NO IDENTIFICADA","10/12/2020"
"ESTABLECIMIENTO","INSTITUTO GERIATRICO SAN SALVADOR","186/2015","JUJUY  863",99,"NO IDENTIFICADA","25/02/2020"
"ESTABLECIMIENTO","HOGAR GERIATRICO EL CEDRO","362/2016","AV CENTENARIO  5459",99,"NO IDENTIFICADA","31/03/2021"
"ESTABLECIMIENTO","CENTRO DE REHABILITACION VIRGEN DE FATIMA","180/2016","VIAMONTE  2508",99,"NO IDENTIFICADA","11/02/2021"
"ESTABLECIMIENTO","CLINICA PRIVADA INDEPENDENCIA","437/2016","HIPOLITO YRIGOYEN  1068",99,"NO IDENTIFICADA","19/05/2020"
"ESTABLECIMIENTO","CLINICA SANATORIO PRIVADO NUESTRA SEÑORA DEL ROSARIO","1041/2015","MITRE  594",99,"NO IDENTIFICADA","21/08/2020"
"ESTABLECIMIENTO","HOGAR DE ANCIANOS UNIVERSAL","384/2016","AGUSTIN ALVAREZ  4527",99,"NO IDENTIFICADA","05/04/2021"
"ESTABLECIMIENTO","HOGAR DE ANCIANOS","708/2015","ACCESO SUR CARDENAL SAMORE",99,"NO IDENTIFICADA","12/06/2020"
"ESTABLECIMIENTO","EN TU HOGAR SA","33/2017","PELLEGRINI  220",99,"NO IDENTIFICADA","19/01/2022"
"ESTABLECIMIENTO","INECO","301/2018","Bv. Nicasio Oroño 1431",99,"NO IDENTIFICADA","07/04/2021"
"ESTABLECIMIENTO","SERVICIO DE INTERNACION DOMICILIARIA HUMANIZAR SALUD","1907/2017","General López 3353",99,"NO IDENTIFICADA","08/11/2018"
"ESTABLECIMIENTO","ADI -SALUD","750/2016","24 DE SEPTIEMBRE  623",99,"NO IDENTIFICADA","19/04/2019"
"ESTABLECIMIENTO","FEMECHACO EMERGENCIAS","1447/2014","GUEMES  567",99,"NO IDENTIFICADA","05/12/2019"
"ESTABLECIMIENTO","CLINICA MEDICA BELGRANO","2051/2017","Estomba 1710",99,"NO IDENTIFICADA","27/11/2022"
"ESTABLECIMIENTO","NANTUE CENTRO DE REHABILITACION Y ESTIMULACION TEMPRANA","1386/2014","DEBENEDETTI 1480",99,"NO IDENTIFICADA","26/11/2019"
"ESTABLECIMIENTO","LABORATORIO DE ANALISIS CLINICOS Y BACTEREOLOGICOS","499/2016","DEL LIBERTADOR  692",99,"NO IDENTIFICADA","20/04/2021"
"ESTABLECIMIENTO","CLIDENT SA","289/2014","AV DE LOS INCAS  4335",99,"NO IDENTIFICADA","22/04/2019"
"ESTABLECIMIENTO","CENTRO DE DIALISIS MODELO SRL","589/2016","MONTEVERDE  403",99,"NO IDENTIFICADA","06/05/2021"
"ESTABLECIMIENTO","CENTRO ODONTOLOGICO LUJAN","909/2016","ITALIA  1131",99,"NO IDENTIFICADA","12/07/2021"
"ESTABLECIMIENTO","POLICLINICO PRIVADO SA","1443/2015","25 DE MAYO  318",99,"NO IDENTIFICADA","10/04/2019"
"ESTABLECIMIENTO","LABORATORIO DE ANALISIS CLINICOS","1822/2017","AVDA. ALMIRANTE BROWN 791",99,"NO IDENTIFICADA","31/10/2022"
"ESTABLECIMIENTO","ALFANODIAGNOSTICOS","510/2016","SARMIENTO  745",99,"NO IDENTIFICADA","20/04/2021"
"ESTABLECIMIENTO","EL ARBOL S.R.L.","854/2016","CORDOBA  1131",99,"NO IDENTIFICADA","06/07/2021"
"ESTABLECIMIENTO","CENTRO MEDICO DIAGNOSTICO MAIPU POR IMAGENES SA","1488/2018","OLAZABAL  5670",99,"NO IDENTIFICADA","24/08/2023"
"ESTABLECIMIENTO","RESIDENCIA PARA ADULTOS MAYORES ALBATROS","1465/2015","MARTINEZ DE HOZ  4167",99,"NO IDENTIFICADA","20/11/2020"
"ESTABLECIMIENTO","HEGLOS SRL","1332/2016","CNEL RAMON L FALCON 2859",99,"NO IDENTIFICADA","19/10/2021"
"ESTABLECIMIENTO","LABORATORIO DE ANALISIS CLINICOS Y ESTUDIOS ESPECIALES DE BIOLOGIA MOLECULAR","733/2016","AV PUEYRREDON  1777",99,"NO IDENTIFICADA","09/06/2021"
"ESTABLECIMIENTO","GERIATRICO LAS CALAS","547/2015","AV CASTRO BARROS  5449",99,"NO IDENTIFICADA","26/08/2019"
"ESTABLECIMIENTO","CEREME","1344/2016","MENDOZA 223",99,"NO IDENTIFICADA","26/08/2020"
"ESTABLECIMIENTO","ASISMIN SA","601/2016","TROPERO SOSA  140",99,"NO IDENTIFICADA","14/03/2019"
"ESTABLECIMIENTO","SIM SERVICIO INTEGRAL MEDICO","838/2015","BELGRANO  843",99,"NO IDENTIFICADA","18/11/2019"
"ESTABLECIMIENTO","MEDICINA AL INSTANTE SA","786/2015","SAN MARTIN  251",99,"NO IDENTIFICADA","03/07/2020"
"ESTABLECIMIENTO","CEM CENTRO DE EMERGENCIAS MEDICAS BASE BARADERO","533/2015","COLOMBRES  550",99,"NO IDENTIFICADA","12/05/2020"
"ESTABLECIMIENTO","CENTRO PEDIATRICO MITRE","730/2015","MITRE  2020",99,"NO IDENTIFICADA","15/06/2020"
"ESTABLECIMIENTO","INSTITUTO RAVIHER ONCOOGIA SRL","213/2017","MATE 134",99,"NO IDENTIFICADA","14/10/2019"
"ESTABLECIMIENTO","CENTRO INTEGRAL DE GASTROENTEROLOGIA","994/2014","ECUADOR  1473",99,"NO IDENTIFICADA","05/09/2019"
"ESTABLECIMIENTO","CENTRO DE REHABILITACION PROYECTO SERES","1481/2015","409 ENTRE 134 Y 135 3302",99,"NO IDENTIFICADA","28/11/2020"
"ESTABLECIMIENTO","CLINICA GUEMES","877/2015","MARIANO MORENO  1360",99,"NO IDENTIFICADA","24/07/2020"
"ESTABLECIMIENTO","UN CONSULTORIO MEDICO","789/2016","12 DE OCTUBRE 3826",99,"NO IDENTIFICADA","31/03/2019"
"ESTABLECIMIENTO","HOSPITAL PRIVADO MODELO SA","1311/2015","AV GRAL ROCA  1811",99,"NO IDENTIFICADA","15/04/2020"
"ESTABLECIMIENTO","CENTRO DE REHABILITACION DE ADICCIONES EL ANGEL","1840/2017","MALABIA  672",99,"NO IDENTIFICADA","01/11/2022"
"ESTABLECIMIENTO","PAMPA MEDICA SRL","289/2017","VALENTIN ALSINA 410",99,"NO IDENTIFICADA","11/03/2022"
"ESTABLECIMIENTO","ACTIVAMENTE","108/2017","CORDOBA 1341",99,"NO IDENTIFICADA","06/02/2022"
"ESTABLECIMIENTO","CENTRO MEDICO SINDICAL DEL SMATA 24 DE FEBRERO","ene-16","GORRITI 1056",99,"NO IDENTIFICADA","20/10/2020"
"ESTABLECIMIENTO","EQUIPO MERIDIANOS","1396/2015","15 1838",99,"NO IDENTIFICADA","16/11/2020"
"ESTABLECIMIENTO","GERIATRICO FABRYKANT CELINA RENEE","1031/2016","GRAL HORNOS  900",99,"NO IDENTIFICADA","02/08/2021"
"ESTABLECIMIENTO","RESIDENCIA PERPETUO SOCORRO","44/2016","COLOMBIA  3099",99,"NO IDENTIFICADA","19/01/2021"
"ESTABLECIMIENTO","CLINICA MASA CAPITAN BERMUDEZ","292/2017","RIVADAVIA 88",99,"NO IDENTIFICADA","28/08/2021"
"ESTABLECIMIENTO","CENTRO INTEGRAL DE REHABILITACION INTEGRA S.R.L.","1215/2016","SARMIENTO 47",99,"NO IDENTIFICADA","09/09/2021"
"ESTABLECIMIENTO","DIETA CLUB DR CORMILLOT","1552/2014","O´HIGGINS  380",99,"NO IDENTIFICADA","30/12/2019"
"ESTABLECIMIENTO","NUEVO MUNDO REHABILITADO SRL","244/2014","MENDOZA  5663",99,"NO IDENTIFICADA","20/03/2019"
"ESTABLECIMIENTO","CLINICA MASA CAPITAN BERMUDEZ","291/2017","RIVADAVIA 88",99,"NO IDENTIFICADA","28/02/2021"
"ESTABLECIMIENTO","SANATORIO MODELO ESTRELLA","232/2016","AV BRUZZONE  687",99,"NO IDENTIFICADA","23/02/2021"
"ESTABLECIMIENTO","HOSPITAL REGIONAL ESPAÑOL DE BAHIA BLANCA","229/2017","ESTOMBA  571",99,"NO IDENTIFICADA","31/07/2020"
"ESTABLECIMIENTO","SERVICIO DE CIRUGIAS OFTALMOLOGICAS LASER","84/2015","SAN JUAN  4244",99,"NO IDENTIFICADA","09/12/2019"
"ESTABLECIMIENTO","HOGAR DE ANCIANOS DE MONJE","1306/2014","RUTA NACIONAL 11 (AL NORTE)",99,"NO IDENTIFICADA","11/11/2019"
"ESTABLECIMIENTO","LABORATORIO DE ANALISIS CLINICOS","1211/2015","RIVADAVIA  833",99,"NO IDENTIFICADA","03/10/2020"
"ESTABLECIMIENTO","CLINICA PRIVADA DE OJOS SAN MARTIN","643/2016","CORDOBA 2238",99,"NO IDENTIFICADA","17/05/2021"
"ESTABLECIMIENTO","CIRAS SOCIEDAD DE RESPONSABILIDAD LIMITADA","854/2014","BUENOS AIRES  434",99,"NO IDENTIFICADA","15/08/2019"
"ESTABLECIMIENTO","GERIATRICO","438/2016","TOTORAL  984",99,"NO IDENTIFICADA","08/04/2021"
"ESTABLECIMIENTO","SERVICIOS SAN JORGE S.R.L.","964/2016","DONADO  901",99,"NO IDENTIFICADA","09/12/2019"
"ESTABLECIMIENTO","CLINICA SANTA CATALINA CATAMARCA","825/2016","CATAMARCA  932",99,"NO IDENTIFICADA","29/06/2021"
"ESTABLECIMIENTO","HOSPITAL PRIVADO 24 DE SEPTIEMBRE","1549/2015","SANTA JUANA DE ARCO  3545",99,"NO IDENTIFICADA","16/12/2020"
"ESTABLECIMIENTO","CENTRO MEDICO ONCOLOGICO AGAVE","2059/2017","SAAVEDRA  345",99,"NO IDENTIFICADA","25/07/2022"
"ESTABLECIMIENTO","CENTRO DE OJOS SANTA LUCIA","1504/2014","SAN MARTIN  3175",99,"NO IDENTIFICADA","20/12/2019"
"ESTABLECIMIENTO",""" LOS GIRASOLES S.C COMO SERVICIO DE ESTIMULACION TEMPRANA","745/2016","AV RISSIONE  155",99,"NO IDENTIFICADA","10/06/2021"
"ESTABLECIMIENTO","LABORATORIO DE ANALISIS CLINICOS","375/2015","COSQUIN  150",99,"NO IDENTIFICADA","08/04/2020"
"ESTABLECIMIENTO","CENTRO DE VIDA PROPIEDAD DE ASOCIACION CIVIL CENTRO DE VIDA","103/2017","AV SANTA FE 2861",99,"NO IDENTIFICADA","06/02/2022"
"ESTABLECIMIENTO","CENTRO MEDICO IAMED","1542/2015","SANTA ROSA  1181",99,"NO IDENTIFICADA","16/12/2020"
"ESTABLECIMIENTO","AMBULANCIAS CMI SRL","226/2015","JOAQUIN V GONZALEZ 845",99,"NO IDENTIFICADA","04/03/2020"
"ESTABLECIMIENTO","GIOCAR SA","305/2016","GREGORIO ARAOZ ALFARO  258",99,"NO IDENTIFICADA","23/12/2020"
"ESTABLECIMIENTO","E.S.C.I.G. CATEGORIA MEDIANO RIESGO SANATORIO LUIS JEANNOT SUEYRO","84/2017","ANDRADE 1057",99,"NO IDENTIFICADA","02/02/2022"
"ESTABLECIMIENTO","RESIDENCIA GERIATRICA EVIS II SA","148/2016","CONSTITUCION  1367",99,"NO IDENTIFICADA","04/02/2021"
"ESTABLECIMIENTO","INTEGRAR CENTRO PARA EL CUIDADO DE DESAROLLO INFANTIL","1169/2015","25 DE MAYO 558",99,"NO IDENTIFICADA","23/12/2018"
"ESTABLECIMIENTO","HOGAR DEL NORTE CON HOGAR DE DIA","546/2015","JOSE MARMOL  1770",99,"NO IDENTIFICADA","12/05/2020"
"ESTABLECIMIENTO","CENTRO MEDICO","848/2016","JORGE LUIS BORGES 362",99,"NO IDENTIFICADA","01/07/2021"
"ESTABLECIMIENTO","CENTRO MEDICO MAMA MARGARITA","646/2016","DON BOSCO  1489",99,"NO IDENTIFICADA","17/05/2021"
"ESTABLECIMIENTO","SANATORIO PRIVADO FIGUEROA PAREDES LAFERRERE DE SICOMED SA","1205/2015","RUTA 3 10841",99,"NO IDENTIFICADA","28/09/2020"
"ESTABLECIMIENTO","CONSULTORIO MÉDICO","171/2017","MONTEVIDEO  566",99,"NO IDENTIFICADA","17/02/2022"
"ESTABLECIMIENTO","CENTRO ESPECIALISTAS ANALISIS BIOLOGICOS DISTRITO VI","1467/2014","PUEYRREDON  942",99,"NO IDENTIFICADA","09/12/2019"
"ESTABLECIMIENTO","INSTITUTO DE DIAGNOSTICO MEDICO MEDNUKE","1136/2016","BALCARCE  129",99,"NO IDENTIFICADA","23/08/2021"
"ESTABLECIMIENTO","CLINCA SAN BERNARDO","772/2016","GARAY Y LA RIOJA 1397",99,"NO IDENTIFICADA","16/06/2021"
"ESTABLECIMIENTO","SERVICIOS ASISTENCIALES LA SAGRADA FAMILIA SRL","226/2017","AV ITALIA 266",99,"NO IDENTIFICADA","14/12/2021"
"ESTABLECIMIENTO","POLICLINICA PIÑEYRO","52/2016","AV HIPOLITO IRIGOYEN  2092",99,"NO IDENTIFICADA","19/01/2021"
"ESTABLECIMIENTO","ALTOS DE RIVERA S.A.","806/2014","DR. PEDRO IGNACIO RIVERA 4318",99,"NO IDENTIFICADA","05/08/2019"
"ESTABLECIMIENTO","ABRIENDO CAMINOS CENTRO EDUCATIVO TERAPEUTICO","417/2016","BACACAY  3122",99,"NO IDENTIFICADA","23/02/2021"
